 TIME                    	COP_theoretical_Cool     	COP_theoretical_Heat     	PL_Percent_Cool          	PL_Percent_Heat          	
  +1.8870000000000000E+03	  +7.9745062674999208E-03	  +6.1474324026563384E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8880000000000000E+03	  +7.9745712599789374E-03	  +4.7474601404304071E+00	  +0.0000000000000000E+00	  +2.3959695359735125E-01	
  +1.8890000000000000E+03	  +7.9746362226649440E-03	  +6.1472896840376072E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8900000000000000E+03	  +7.9747011555245193E-03	  +6.1472183738436100E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8910000000000000E+03	  +7.6651308849732258E+00	  +6.1471470964421116E-03	  +3.5107698180686336E-01	  +0.0000000000000000E+00	
  +1.8920000000000000E+03	  +7.9748309316307695E-03	  +6.1470758518697814E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8930000000000000E+03	  +7.9748957748106801E-03	  +6.1470046401632733E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8940000000000000E+03	  +7.9749605880306291E-03	  +6.1469334613592211E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8950000000000000E+03	  +7.9750253712572751E-03	  +6.1468623154942448E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8960000000000000E+03	  +7.9750901244572854E-03	  +6.1467912026049462E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8970000000000000E+03	  +7.9751548475973516E-03	  +6.1467201227279099E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8980000000000000E+03	  +7.9752195406441757E-03	  +6.1466490758997011E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.8990000000000000E+03	  +7.9752842035644735E-03	  +6.1465780621568740E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9000000000000000E+03	  +7.9753488363249816E-03	  +6.1465070815359601E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9010000000000000E+03	  +7.9754134388924456E-03	  +4.7474022284329385E+00	  +0.0000000000000000E+00	  +2.3964732534377542E-01	
  +1.9020000000000000E+03	  +7.9754780112336315E-03	  +6.1463652198059243E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9030000000000000E+03	  +7.9755425533153193E-03	  +6.1462943387697849E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9040000000000000E+03	  +7.9756070651043048E-03	  +6.1462234910015234E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9050000000000000E+03	  +7.9756715465674009E-03	  +6.1461526765375883E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9060000000000000E+03	  +7.9757359976714327E-03	  +6.1460818954144113E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9070000000000000E+03	  +7.9758004183832429E-03	  +6.1460111476684051E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9080000000000000E+03	  +7.9758648086696894E-03	  +6.1459404333359677E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9090000000000000E+03	  +7.9759291684976460E-03	  +6.1458697524534797E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9100000000000000E+03	  +7.9759934978340039E-03	  +6.1457991050573018E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9110000000000000E+03	  +7.9760577966456643E-03	  +6.1457284911837799E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9120000000000000E+03	  +7.9761220648995532E-03	  +6.1456579108692426E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9130000000000000E+03	  +7.9761863025626031E-03	  +4.7473490403589702E+00	  +0.0000000000000000E+00	  +2.3969356990145863E-01	
  +1.9140000000000000E+03	  +7.9762505096017695E-03	  +6.1455168510623449E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9150000000000000E+03	  +7.9763146859840178E-03	  +6.1454463716425541E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9160000000000000E+03	  +7.9763788316763330E-03	  +6.1453759259268862E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9170000000000000E+03	  +7.6663180265052864E+00	  +6.1453055139515838E-03	  +3.5103590446983912E-01	  +0.0000000000000000E+00	
  +1.9180000000000000E+03	  +7.9765070308591771E-03	  +6.1452351357528705E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9190000000000000E+03	  +7.9765710842837536E-03	  +6.1451647913669518E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9200000000000000E+03	  +7.9766351068864885E-03	  +6.1450944808300175E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9210000000000000E+03	  +7.9766990986344481E-03	  +6.1450242041782410E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9220000000000000E+03	  +7.9767630594947091E-03	  +6.1449539614477754E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9230000000000000E+03	  +7.9768269894343671E-03	  +6.1448837526747587E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9240000000000000E+03	  +7.9768908884205337E-03	  +6.1448135778953096E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9250000000000000E+03	  +7.9769547564203305E-03	  +4.7472961154005118E+00	  +0.0000000000000000E+00	  +2.3973956829501838E-01	
  +1.9260000000000000E+03	  +7.9770185934009072E-03	  +6.1446733304615061E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9270000000000000E+03	  +7.9770823993294167E-03	  +6.1446032578793032E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9280000000000000E+03	  +7.9771461741730346E-03	  +6.1445332194349717E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9290000000000000E+03	  +7.9772099178989538E-03	  +6.1444632151645435E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9300000000000000E+03	  +7.9772736304743776E-03	  +6.1443932451040340E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9310000000000000E+03	  +7.9773373118665301E-03	  +6.1443233092894362E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9320000000000000E+03	  +7.9774009620426512E-03	  +6.1442534077567335E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9330000000000000E+03	  +7.9774645809699909E-03	  +6.1441835405418865E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9340000000000000E+03	  +7.9775281686158255E-03	  +6.1441137076808372E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9350000000000000E+03	  +7.9775917249474363E-03	  +6.1440439092095133E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9360000000000000E+03	  +7.9776552499321290E-03	  +6.1439741451638236E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9370000000000000E+03	  +7.9777187435372248E-03	  +4.7472434581433847E+00	  +0.0000000000000000E+00	  +2.3978531682111387E-01	
  +1.9380000000000000E+03	  +7.9777822057300538E-03	  +6.1438347204928892E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9390000000000000E+03	  +7.9778456364779701E-03	  +6.1437650599393736E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9400000000000000E+03	  +7.9779090357483418E-03	  +6.1436954339549486E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9410000000000000E+03	  +7.9779724035085511E-03	  +6.1436258425754328E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9420000000000000E+03	  +7.9780357397259971E-03	  +6.1435562858366301E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9430000000000000E+03	  +7.6674902839008467E+00	  +6.1434867637743225E-03	  +3.5099534585126346E-01	  +0.0000000000000000E+00	
  +1.9440000000000000E+03	  +7.9781623174022855E-03	  +6.1434172764242784E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9450000000000000E+03	  +7.9782255587960062E-03	  +6.1433478238222452E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9460000000000000E+03	  +7.9782887685167277E-03	  +6.1432784060039521E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9470000000000000E+03	  +7.9783519465319291E-03	  +6.1432090230051145E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9480000000000000E+03	  +7.9784150928091102E-03	  +6.1431396748614260E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9490000000000000E+03	  +7.9784782073157832E-03	  +4.7471910731594962E+00	  +0.0000000000000000E+00	  +2.3983081179245849E-01	
  +1.9500000000000000E+03	  +7.9785412900194776E-03	  +6.1430010832821845E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9510000000000000E+03	  +7.9786043408877402E-03	  +6.1429318399179303E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9520000000000000E+03	  +7.9786673598881350E-03	  +6.1428626315514264E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9530000000000000E+03	  +7.9787303469882401E-03	  +6.1427934582182746E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9540000000000000E+03	  +7.9787933021556508E-03	  +6.1427243199540637E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9550000000000000E+03	  +7.9788562253579817E-03	  +6.1426552167943614E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9560000000000000E+03	  +7.9789191165628593E-03	  +6.1425861487747202E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9570000000000000E+03	  +7.9789819757379275E-03	  +6.1425171159306706E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9580000000000000E+03	  +7.9790448028508511E-03	  +6.1424481182977284E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9590000000000000E+03	  +7.9791075978693053E-03	  +6.1423791559113905E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9600000000000000E+03	  +7.9791703607609860E-03	  +6.1423102288071336E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9610000000000000E+03	  +7.9792330914936031E-03	  +4.7471389650062985E+00	  +0.0000000000000000E+00	  +2.3987604953818215E-01	
  +1.9620000000000000E+03	  +7.9792957900348856E-03	  +6.1421724805866907E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9630000000000000E+03	  +7.9793584563525762E-03	  +6.1421036595413689E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9640000000000000E+03	  +7.9794210904144368E-03	  +6.1420348739198612E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9650000000000000E+03	  +7.9794836921882432E-03	  +6.1419661237575559E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9660000000000000E+03	  +7.9795462616417904E-03	  +6.1418974090898196E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9670000000000000E+03	  +7.9796087987428904E-03	  +6.1418287299520062E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9680000000000000E+03	  +7.9796713034593677E-03	  +6.1417600863794457E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9690000000000000E+03	  +7.6686472558029255E+00	  +6.1416914784074546E-03	  +3.5095531969490162E-01	  +0.0000000000000000E+00	
  +1.9700000000000000E+03	  +7.9797962156098502E-03	  +6.1416229060713276E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9710000000000000E+03	  +7.9798586229795909E-03	  +6.1415543694063428E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9720000000000000E+03	  +7.9799209978361884E-03	  +6.1414858684477602E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9730000000000000E+03	  +7.9799833401475485E-03	  +4.7470871382262523E+00	  +0.0000000000000000E+00	  +2.3992102640419369E-01	
  +1.9740000000000000E+03	  +7.9800456498816015E-03	  +6.1413489737907438E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9750000000000000E+03	  +7.9801079270062896E-03	  +6.1412805801627371E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9760000000000000E+03	  +7.9801701714895760E-03	  +6.1412122223819861E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9770000000000000E+03	  +7.9802323832994359E-03	  +6.1411439004836563E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9780000000000000E+03	  +7.9802945624038654E-03	  +6.1410756145028993E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9790000000000000E+03	  +7.9803567087708763E-03	  +6.1410073644748439E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9800000000000000E+03	  +7.9804188223684940E-03	  +6.1409391504346020E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9810000000000000E+03	  +7.9804809031647668E-03	  +6.1408709724172662E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9820000000000000E+03	  +7.9805429511277566E-03	  +6.1408028304579124E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9830000000000000E+03	  +7.9806049662255376E-03	  +6.1407347245915969E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9840000000000000E+03	  +7.9806669484262117E-03	  +6.1406666548533585E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9850000000000000E+03	  +7.9807288976978894E-03	  +4.7470355973462759E+00	  +0.0000000000000000E+00	  +2.3996573875354246E-01	
  +1.9860000000000000E+03	  +7.9807908140086970E-03	  +6.1405306239011642E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9870000000000000E+03	  +7.9808526973267849E-03	  +6.1404626627571922E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9880000000000000E+03	  +7.9809145476203158E-03	  +6.1403947378812608E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9890000000000000E+03	  +7.9809763648574714E-03	  +6.1403268493083162E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9900000000000000E+03	  +7.9810381490064454E-03	  +6.1402589970732807E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9910000000000000E+03	  +7.9810999000354543E-03	  +6.1401911812110641E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9920000000000000E+03	  +7.9811616179127319E-03	  +6.1401234017565559E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9930000000000000E+03	  +7.9812233026065240E-03	  +6.1400556587446233E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9940000000000000E+03	  +7.9812849540850973E-03	  +6.1399879522101184E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9950000000000000E+03	  +7.6697885462556741E+00	  +6.1399202821878739E-03	  +3.5091583955462552E-01	  +0.0000000000000000E+00	
  +1.9960000000000000E+03	  +7.9814081572697360E-03	  +6.1398526487127019E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9970000000000000E+03	  +7.9814697089124181E-03	  +6.1397850518193995E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.9980000000000000E+03	  +7.9815312272131147E-03	  +4.7469800892546115E+00	  +0.0000000000000000E+00	  +2.4001387443482361E-01	
  +1.9990000000000000E+03	  +7.9815927121401793E-03	  +6.1396499679174836E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0000000000000000E+03	  +7.9816541636619776E-03	  +6.1395824809783667E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0010000000000000E+03	  +7.9817155817468958E-03	  +6.1395150307601070E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0020000000000000E+03	  +7.9817769663633378E-03	  +6.1394476172974078E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0030000000000000E+03	  +7.9818383174797228E-03	  +6.1393802406249478E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0040000000000000E+03	  +7.9818996350644895E-03	  +6.1393129007773920E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0050000000000000E+03	  +7.9819609190860917E-03	  +6.1392455977893837E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0060000000000000E+03	  +7.9820221695130009E-03	  +6.1391783316955455E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0070000000000000E+03	  +7.9820833863137059E-03	  +6.1391111025304859E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0080000000000000E+03	  +7.9821445694567145E-03	  +6.1390439103287892E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0090000000000000E+03	  +7.9822057189105483E-03	  +6.1389767551250250E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0100000000000000E+03	  +7.9822668346437500E-03	  +4.7469291584684221E+00	  +0.0000000000000000E+00	  +2.4005802410355340E-01	
  +2.0110000000000000E+03	  +7.9823279166248776E-03	  +6.1388425558494657E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0120000000000000E+03	  +7.9823889648225083E-03	  +6.1387755118467108E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0130000000000000E+03	  +7.9824499792052316E-03	  +6.1387085049799698E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0140000000000000E+03	  +7.9825109597416628E-03	  +6.1386415352837108E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0150000000000000E+03	  +7.9825719064004277E-03	  +6.1385746027923897E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0160000000000000E+03	  +7.9826328191501695E-03	  +6.1385077075404417E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0170000000000000E+03	  +7.9826936979595520E-03	  +6.1384408495622792E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0180000000000000E+03	  +7.9827545427972584E-03	  +6.1383740288922977E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0190000000000000E+03	  +7.9828153536319855E-03	  +6.1383072455648757E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0200000000000000E+03	  +7.9828761304324460E-03	  +6.1382404996143695E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0210000000000000E+03	  +7.9829368731673730E-03	  +6.1381737910751180E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0220000000000000E+03	  +7.6709567162688943E+00	  +6.1381071199814391E-03	  +3.5087543318794767E-01	  +0.0000000000000000E+00	
  +2.0230000000000000E+03	  +7.9830582563156522E-03	  +6.1380404863676319E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0240000000000000E+03	  +7.9831188966665578E-03	  +6.1379738902679788E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0250000000000000E+03	  +7.9831795028270352E-03	  +6.1379073317167389E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0260000000000000E+03	  +7.9832400747659096E-03	  +6.1378408107481556E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0270000000000000E+03	  +7.9833006124520167E-03	  +6.1377743273964488E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0280000000000000E+03	  +7.9833611158542112E-03	  +6.1377078816958232E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0290000000000000E+03	  +7.9834215849413689E-03	  +6.1376414736804621E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0300000000000000E+03	  +7.9834820196823808E-03	  +6.1375751033845311E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0310000000000000E+03	  +7.9835424200461538E-03	  +6.1375087708421721E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0320000000000000E+03	  +7.9836027860016156E-03	  +6.1374424760875122E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0330000000000000E+03	  +7.9836631175177111E-03	  +6.1373762191546579E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.0340000000000000E+03	  +7.9837234145634008E-03	  +4.7468282006172355E+00	  +0.0000000000000000E+00	  +2.4014549302128069E-01	
