 TIME                    	Electric                 	Cooling                  	Heating                  	Dehumidification         	
 HOURS              	kWh                 	kWh                 	kWh                 	kWh                 	
  +7.9250000000000000E+03	  +4.1153575830242989E+04	  +1.8324247499999966E+05	  +3.7128085000000028E+04	  +1.0015300000000005E+04	
  +7.9260000000000000E+03	  +4.1153575830242989E+04	  +1.8324247499999966E+05	  +3.7128085000000028E+04	  +1.0015300000000005E+04	
  +7.9270000000000000E+03	  +4.1153575830242989E+04	  +1.8324247499999966E+05	  +3.7128085000000028E+04	  +1.0015300000000005E+04	
  +7.9280000000000000E+03	  +4.1153575830242989E+04	  +1.8324247499999966E+05	  +3.7128200000000026E+04	  +1.0015300000000005E+04	
  +7.9290000000000000E+03	  +4.1153575830242989E+04	  +1.8324247499999966E+05	  +3.7128380000000026E+04	  +1.0015300000000005E+04	
  +7.9300000000000000E+03	  +4.1153575830242989E+04	  +1.8324247499999966E+05	  +3.7128520000000026E+04	  +1.0015300000000005E+04	
  +7.9310000000000000E+03	  +4.1153575830242989E+04	  +1.8324247499999966E+05	  +3.7128675000000025E+04	  +1.0015300000000005E+04	
  +7.9320000000000000E+03	  +4.1174593785726567E+04	  +1.8324247499999966E+05	  +3.7128845000000023E+04	  +1.0015300000000005E+04	
  +7.9330000000000000E+03	  +4.1174593785726567E+04	  +1.8324247499999966E+05	  +3.7129010000000024E+04	  +1.0015300000000005E+04	
  +7.9340000000000000E+03	  +4.1174593785726567E+04	  +1.8324247499999966E+05	  +3.7129145000000026E+04	  +1.0015300000000005E+04	
  +7.9350000000000000E+03	  +4.1174593785726567E+04	  +1.8324247499999966E+05	  +3.7129280000000028E+04	  +1.0015300000000005E+04	
  +7.9360000000000000E+03	  +4.1174593785726567E+04	  +1.8324247499999966E+05	  +3.7129520000000026E+04	  +1.0015300000000005E+04	
  +7.9370000000000000E+03	  +4.1174593785726567E+04	  +1.8324247499999966E+05	  +3.7129805000000029E+04	  +1.0015300000000005E+04	
  +7.9380000000000000E+03	  +4.1174593785726567E+04	  +1.8324247499999966E+05	  +3.7129925000000032E+04	  +1.0015300000000005E+04	
  +7.9390000000000000E+03	  +4.1174593785726567E+04	  +1.8324247499999966E+05	  +3.7129925000000032E+04	  +1.0015300000000005E+04	
  +7.9400000000000000E+03	  +4.1174593785726567E+04	  +1.8324247499999966E+05	  +3.7129925000000032E+04	  +1.0015300000000005E+04	
  +7.9410000000000000E+03	  +4.1174593785726567E+04	  +1.8324247499999966E+05	  +3.7129925000000032E+04	  +1.0015300000000005E+04	
  +7.9420000000000000E+03	  +4.1174593785726567E+04	  +1.8324247499999966E+05	  +3.7130000000000029E+04	  +1.0015300000000005E+04	
  +7.9430000000000000E+03	  +4.1174593785726567E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9440000000000000E+03	  +4.1195611787753638E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9450000000000000E+03	  +4.1195611787753638E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9460000000000000E+03	  +4.1195611787753638E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9470000000000000E+03	  +4.1195611787753638E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9480000000000000E+03	  +4.1214158210527501E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9490000000000000E+03	  +4.1214158210527501E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9500000000000000E+03	  +4.1214158210527501E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9510000000000000E+03	  +4.1214158210527501E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9520000000000000E+03	  +4.1214158210527501E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9530000000000000E+03	  +4.1214158210527501E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9540000000000000E+03	  +4.1214158210527501E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9550000000000000E+03	  +4.1214158210527501E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9560000000000000E+03	  +4.1235176261124965E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9570000000000000E+03	  +4.1235176261124965E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9580000000000000E+03	  +4.1235176261124965E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9590000000000000E+03	  +4.1235176261124965E+04	  +1.8324247499999966E+05	  +3.7130075000000026E+04	  +1.0015300000000005E+04	
  +7.9600000000000000E+03	  +4.1235176261124965E+04	  +1.8324247499999966E+05	  +3.7130255000000026E+04	  +1.0015300000000005E+04	
  +7.9610000000000000E+03	  +4.1235176261124965E+04	  +1.8324247499999966E+05	  +3.7130545000000027E+04	  +1.0015300000000005E+04	
  +7.9620000000000000E+03	  +4.1235176261124965E+04	  +1.8324247499999966E+05	  +3.7130845000000030E+04	  +1.0015300000000005E+04	
  +7.9630000000000000E+03	  +4.1235176261124965E+04	  +1.8324247499999966E+05	  +3.7131230000000032E+04	  +1.0015300000000005E+04	
  +7.9640000000000000E+03	  +4.1235176261124965E+04	  +1.8324247499999966E+05	  +3.7131685000000034E+04	  +1.0015300000000005E+04	
  +7.9650000000000000E+03	  +4.1235176261124965E+04	  +1.8324247499999966E+05	  +3.7132165000000037E+04	  +1.0015300000000005E+04	
  +7.9660000000000000E+03	  +4.1235176261124965E+04	  +1.8324247499999966E+05	  +3.7132385000000038E+04	  +1.0015300000000005E+04	
  +7.9670000000000000E+03	  +4.1235176261124965E+04	  +1.8324247499999966E+05	  +3.7132385000000038E+04	  +1.0015300000000005E+04	
  +7.9680000000000000E+03	  +4.1256194362317277E+04	  +1.8324247499999966E+05	  +3.7132385000000038E+04	  +1.0015300000000005E+04	
  +7.9690000000000000E+03	  +4.1256194362317277E+04	  +1.8324247499999966E+05	  +3.7132385000000038E+04	  +1.0015300000000005E+04	
  +7.9700000000000000E+03	  +4.1256194362317277E+04	  +1.8324247499999966E+05	  +3.7132385000000038E+04	  +1.0015300000000005E+04	
  +7.9710000000000000E+03	  +4.1256194362317277E+04	  +1.8324247499999966E+05	  +3.7132385000000038E+04	  +1.0015300000000005E+04	
  +7.9720000000000000E+03	  +4.1256194362317277E+04	  +1.8324247499999966E+05	  +3.7156440000000039E+04	  +1.0015300000000005E+04	
  +7.9730000000000000E+03	  +4.1256194362317277E+04	  +1.8324247499999966E+05	  +3.7242955000000038E+04	  +1.0015300000000005E+04	
  +7.9740000000000000E+03	  +4.1274740039929056E+04	  +1.8324247499999966E+05	  +3.7362300000000039E+04	  +1.0015300000000005E+04	
  +7.9750000000000000E+03	  +4.1274740039929056E+04	  +1.8324247499999966E+05	  +3.7471095000000038E+04	  +1.0015300000000005E+04	
  +7.9760000000000000E+03	  +4.1274740039929056E+04	  +1.8324247499999966E+05	  +3.7542135000000038E+04	  +1.0015300000000005E+04	
  +7.9770000000000000E+03	  +4.1274740039929056E+04	  +1.8324247499999966E+05	  +3.7561265000000036E+04	  +1.0015300000000005E+04	
  +7.9780000000000000E+03	  +4.1274740039929056E+04	  +1.8324247499999966E+05	  +3.7561265000000036E+04	  +1.0015300000000005E+04	
